date,days,mag
2448343.337,3519,8.96
2448350.337,3520,8.86
2448352.367,3521,8.41
2448354.344,3522,8.66
2448354.5,3523,8.9
2448369.374,3524,8.55
2448377.5,3525,8.9
2448379.392,3526,8.75
2448415.5,3527,8.9
2448429.4,3528,9.7
2448430.54,3529,8.95
2448444.546,3530,9.08
2448445.4,3531,9
2448454.3,3532,9.3
2448475.46,3533,8.5
2448476.4,3534,8.8
2448477.3,3535,9.8
2448477.587,3536,8.96
2448484.37,3537,8.4
2448486.413,3538,9.38
2448489.437,3539,9.08
2448495.38,3540,8.6
2448498.381,3541,8.98
2448500.399,3542,9.48
2448500.579,3543,9.23
2448503.6,3544,8.7
2448505.36,3545,9
2448506.426,3546,9.18
2448506.555,3547,8.86
2448507.4,3548,9
2448515.4,3549,8.8
2448516.376,3550,9.08
2448518.5,3551,9.2
2448519.3,3552,9.8
2448528.41,3553,8.8
2448528.6,3554,9
2448532.41,3555,8.61
2448533.302,3556,9.08
2448533.396,3557,9.42
2448534.4,3558,9.2
2448535.326,3559,9.7
2448536.3,3560,8.7
2448542.384,3561,9.42
2448543.375,3562,8.75
2448544.3,3563,10.2
2448544.3,3564,8.8
2448544.43,3565,9
2448548.606,3566,9.37
2448550.296,3567,9.18
2448555.47,3568,8.9
2448560.336,3569,9.42
2448561.5,3570,9.3
2448562.3,3571,10
2448564.354,3572,8.85
2448564.36,3573,9.42
2448566.342,3574,9.28
2448570.313,3575,9.33
2448570.323,3576,8.89
2448570.344,3577,9.38
2448572.278,3578,9.04
2448572.4,3579,9.3
2448574.33,3580,9
2448574.363,3581,9.42
2448577.7,3582,8.7
2448581.301,3583,9.37
2448581.333,3584,9.18
2448584.4,3585,9
2448587.6,3586,9
2448596.33,3587,8.7
2448596.369,3588,9.37
2448597.321,3589,9.28
2448598.26,3590,9
2448599.285,3591,9.48
2448600.331,3592,9.42
2448600.4,3593,9.3
2448600.4,3594,9.1
2448604.646,3595,9.52
2448605.2,3596,10.5
2448605.22,3597,8.8
2448612.3,3598,9.6
2448615.5,3599,9.3
2448616.24,3600,8.6
2448617.4,3601,9
2448618.6,3602,9.3
2448622.5,3603,9.3
2448628.326,3604,9.38
2448629.2,3605,9.3
2448631.385,3606,9.48
2448632.297,3607,9.32
2448632.5,3608,9.5
2448636.27,3609,8.6
2448638.31,3610,9.28
2448643.291,3611,9.16
2448644.283,3612,9.18
2448644.326,3613,9.47
2448644.4,3614,8.9
2448646.4,3615,8.7
2448647.4,3616,9.1
2448648.296,3617,9.23
2448654.2,3618,8.8
2448654.34,3619,8.6
2448654.6,3620,9
2448656.284,3621,9.2
2448657.3,3622,8.3
2448659.5,3623,9.1
2448660.272,3624,9.26
2448662.27,3625,8.6
2448665.373,3626,8.95
2448666.287,3627,9.16
2448666.333,3628,8.96
2448671.27,3629,8.5
2448671.319,3630,9.16
2448674.2,3631,8.5
2448674.303,3632,8.95
2448677.325,3633,9.16
2448677.396,3634,9.42
2448679.3,3635,8.9
2448680.28,3636,8.5
2448680.5,3637,9.1
2448687.3,3638,9.2
2448688.319,3639,9.16
2448690.337,3640,9.28
2448691.3,3641,8.6
2448692.323,3642,9.18
2448692.352,3643,9.13
2448701.4,3644,9
2448701.5,3645,9
2448704.326,3646,9.06
2448704.345,3647,9.28
2448708.328,3648,9.12
2448713.392,3649,9.08
2448714.356,3650,9.18
2448715.349,3651,9.16
2448721.335,3652,9.06
2448721.351,3653,9.08
2448722.5,3654,9
2448741.38,3655,9.08
2448822.598,3656,9.42
2448825.455,3657,9.28
2448827.44,3658,9.2
2448828.479,3659,9.46
2448831.421,3660,9.38
2448832.589,3661,9.47
2448838.451,3662,9.38
2448841.6,3663,9.3
2448857.406,3664,9.28
2448857.503,3665,9.42
2448857.504,3666,9.38
2448864.4,3667,9.1
2448865.4,3668,9
2448866.438,3669,9.18
2448870.444,3670,9.48
2448877.385,3671,9.18
2448877.4,3672,9
2448877.459,3673,9.47
2448886.372,3674,9.46
2448886.5,3675,8.2
2448886.5,3676,9.1
2448891.4,3677,9.8
2448892.437,3678,9.23
2448894.354,3679,9.56
2448894.394,3680,9.08
2448895.7,3681,8.7
2448896.5,3682,9.2
2448897.354,3683,8.85
2448905.388,3684,9.08
2448905.441,3685,9.13
2448908.35,3686,9
2448909.431,3687,9.16
2448911.319,3688,9.66
2448912.358,3689,9.18
2448912.404,3690,9.23
2448918.5,3691,9.3
2448919.394,3692,9.12
2448919.726,3693,9.18
2448922.7,3694,8.6
2448923.319,3695,8.65
2448923.345,3696,9.13
2448925.35,3697,8.8
2448929.308,3698,9.08
2448929.351,3699,9.23
2448933.326,3700,9.13
2448938.291,3701,8.96
2448938.356,3702,8.98
2448940.24,3703,8.8
2448940.5,3704,9
2448943.463,3705,8.96
2448945.3,3706,9.9
2448947.399,3707,8.65
2448950.34,3708,8.8
2448953.324,3709,8.85
2448953.416,3710,8.96
2448954.6,3711,8.6
2448957.372,3712,8.65
2448960.297,3713,9.06
2448960.35,3714,8.4
2448960.361,3715,8.65
2448967.392,3716,8.92
2448969.273,3717,8.95
2448971.5,3718,8.9
2448972.43,3719,8.5
2448973.372,3720,9.57
2448973.478,3721,9.02
2448977.354,3722,8.78
2448977.378,3723,8.65
2448977.6,3724,8.6
2448978.334,3725,8.95
2448981.5,3726,8.8
2448984.35,3727,8.6
2448986.264,3728,8.98
2448989.5,3729,8.5
2448996.27,3730,8.4
2448996.281,3731,8.71
2448996.4,3732,9
2449000.39,3733,8.85
2449002.4,3734,9.1
2449004.408,3735,8.81
2449006.25,3736,8.6
2449013.302,3737,8.66
2449013.322,3738,8.91
2449018.375,3739,8.81
2449020.317,3740,8.95
2449020.6,3741,8.8
2449027.6,3742,8.6
2449031.3,3743,8
2449032.285,3744,8.96
2449033.3,3745,8.6
2449036.5,3746,9.3
2449037.303,3747,9.08
2449037.315,3748,9.02
2449042.3,3749,8.6
2449046.427,3750,9.27
2449051.35,3751,8.6
2449055.319,3752,9.26
2449055.326,3753,9.07
2449055.329,3754,9.08
2449056.316,3755,9.18
2449059.383,3756,9.3
2449059.5,3757,9.7
2449060.34,3758,8.7
2449065.389,3759,9.07
2449066.324,3760,9.37
2449070.322,3761,9.37
2449070.33,3762,9.38
2449071.31,3763,9
2449071.326,3764,9.28
2449079.32,3765,8.6
2449080.331,3766,9.42
2449083.4,3767,9.4
2449106.4,3768,9
2449131.5,3769,9.3
2449136.556,3770,9.38
2449166.495,3771,9.08
2449166.6,3772,8.7
2449172.547,3773,9.08
2449178.512,3774,8.95
2449181.5,3775,9.3
2449193.471,3776,9.08
2449207.43,3777,8.2
2449212.4,3778,8.8
2449212.405,3779,8.95
2449213.554,3780,9.2
2449218.6,3781,9.8
2449219.44,3782,8.4
2449219.513,3783,9.16
2449224.373,3784,9.08
2449234.463,3785,9.2
2449248.368,3786,9.08
2449248.603,3787,9.23
2449251.5,3788,9.7
2449254.424,3789,9.23
2449256.3,3790,9.5
2449257.316,3791,8.75
2449268.364,3792,8.85
2449269.45,3793,8.1
2449275.377,3794,9.23
2449278.342,3795,8.85
2449279.302,3796,8.95
2449279.36,3797,9.1
2449281.4,3798,8.1
2449287.3,3799,9.3
2449293.36,3800,8.3
2449300.29,3801,8.95
2449300.8,3802,9
2449303.31,3803,9.06
2449306.5,3804,8.3
2449307.365,3805,9.02
2449310.299,3806,8.85
2449315.25,3807,8.1
2449326.231,3808,9.1
2449326.319,3809,8.85
2449327.7,3810,9.6
2449332.298,3811,8.92
2449332.34,3812,8.5
2449338.326,3813,8.75
2449338.369,3814,8.96
2449342.5,3815,9.2
2449343.421,3816,8.96
2449348.24,3817,8.5
2449356.41,3818,8.3
2449357.361,3819,8.75
2449357.371,3820,9.02
2449363.5,3821,8.9
2449367.35,3822,8.5
2449367.41,3823,9.06
2449368.5,3824,9.3
2449369.271,3825,8.85
2449372.315,3826,9.1
2449379.24,3827,8.6
2449381.299,3828,8.85
2449381.343,3829,9.02
2449388.6,3830,9
2449390.34,3831,8.7
2449391.279,3832,9.08
2449400.26,3833,8.6
2449404.278,3834,9.08
2449412.5,3835,9.4
2449414.305,3836,8.96
2449414.34,3837,8.5
2449414.394,3838,9.08
2449422.32,3839,8.5
2449422.325,3840,9.02
2449427.35,3841,9.06
2449427.368,3842,9.18
2449432.303,3843,8.96
2449433.5,3844,9.2
2449437.354,3845,9.08
2449437.369,3846,9.06
2449438.34,3847,8.7
2449445.398,3848,9.08
2449446.3,3849,9.5
2449456.361,3850,9.08
2449473.403,3851,9.08
2449475.5,3852,8.9
2449481.391,3853,9.08
2449512.52,3854,8.6
2449516.54,3855,8.6
2449521.53,3856,8.8
2449523.52,3857,8.6
2449524.5,3858,8.8
2449534.52,3859,8.7
2449537.54,3860,8.9
2449540.52,3861,9.2
2449545.52,3862,9.2
2449545.6,3863,9
2449548.53,3864,9.3
2449563.44,3865,9.3
2449563.525,3866,9.08
2449565.5,3867,9.8
2449566.48,3868,9.3
2449569.46,3869,8.9
2449570.54,3870,8.9
2449576.4,3871,8.6
2449578.508,3872,9.08
2449581.47,3873,9.3
2449585.4,3874,9.2
2449586.49,3875,8.8
2449587.43,3876,8.9
2449588.43,3877,8.9
2449592.485,3878,9.18
2449592.492,3879,9.47
2449597.656,3880,9.33
2449598.41,3881,9.1
2449599.48,3882,9.3
2449600.39,3883,9.4
2449604.43,3884,9.3
2449604.431,3885,9.18
2449605.39,3886,9.6
2449608.44,3887,9.47
2449612.453,3888,9.4
2449612.59,3889,9.3
2449615.42,3890,8.9
2449618.41,3891,8.9
2449619.36,3892,9
2449627.8,3893,9.2
2449630.431,3894,9.23
2449632.45,3895,9.7
2449633.33,3896,9.18
2449634.398,3897,9.36
2449634.4,3898,9
2449634.44,3899,9.3
2449638.5,3900,9.4
2449639.366,3901,9.33
2449641.42,3902,9
2449643.3,3903,9
2449646.5,3904,8.9
2449651.326,3905,9.08
2449651.33,3906,9
2449658.326,3907,9.36
2449660.351,3908,9.08
2449662.42,3909,9
2449664.5,3910,9.7
2449671.326,3911,9.08
2449672.41,3912,9.42
2449672.41,3913,9
2449678.7,3914,9.1
2449686.37,3915,9
2449688.39,3916,8.9
2449688.5,3917,9.4
2449690.274,3918,9.13
2449690.41,3919,8.9
2449696.33,3920,8.9
2449699.374,3921,9.12
2449701.3,3922,8.7
2449702.43,3923,9
2449703.396,3924,9.13
2449708.353,3925,9.02
2449713.5,3926,9.3
2449713.6,3927,9.4
2449716.4,3928,9.1
2449720.309,3929,9.18
2449724.367,3930,9.06
2449729.265,3931,9.08
2449729.411,3932,9.02
2449730.3,3933,8.8
2449735.28,3934,8.5
2449738.331,3935,8.95
2449741.376,3936,8.96
2449743.6,3937,8.9
2449746.5,3938,9.3
2449748.3,3939,8.2
2449748.4,3940,8.5
2449753.283,3941,9.02
2449753.301,3942,8.85
2449753.6,3943,8.9
2449758.3,3944,8.3
2449761.26,3945,8.4
2449761.327,3946,9.02
2449766.335,3947,8.96
2449766.363,3948,8.75
2449768.5,3949,9.2
2449769.32,3950,8.7
2449770.3,3951,8.4
2449770.312,3952,8.96
2449771.5,3953,9.1
2449775.286,3954,8.65
2449775.354,3955,8.29
2449780.303,3956,8.92
2449781.3,3957,8.5
2449783.305,3958,8.96
2449785.308,3959,8.55
2449787.3,3960,8.7
2449787.32,3961,8.92
2449788.6,3962,8.5
2449790.3,3963,8.5
2449790.351,3964,8.29
2449792.329,3965,8.96
2449792.448,3966,8.58
2449796.319,3967,8.86
2449799.3,3968,8
2449799.326,3969,8.55
2449799.427,3970,8.66
2449800.317,3971,8.92
2449804.325,3972,8.92
2449805.5,3973,9.3
2449807.3,3974,8
2449808.336,3975,8.92
2449815.342,3976,8.82
2449816.3,3977,8
2449816.358,3978,8.41
2449866.542,3979,8.51
2449897.51,3980,8.6
2449908.49,3981,8.6
2449911.48,3982,8.5
2449918.4,3983,8.8
2449919.55,3984,8.5
2449921.542,3985,8.41
2449928.5,3986,8.5
2449928.521,3987,8.41
2449928.8,3988,8.6
2449929.51,3989,8.5
2449930.52,3990,8.5
2449931.53,3991,8.5
2449935.533,3992,8.31
2449936.47,3993,8.5
2449939.42,3994,8.5
2449940.44,3995,8.5
2449947.52,3996,8
2449948.5,3997,8
2449948.8,3998,8
2449951.475,3999,8.15
2449951.52,4000,8.6
2449953.53,4001,8.4
2449955.55,4002,8.4
2449957.5,4003,7.9
2449957.634,4004,8.75
2449963.427,4005,8.15
2449963.659,4006,8.68
2449964.5,4007,9
2449972.39,4008,8
2449972.446,4009,8.63
2449979.36,4010,8.2
2449981.385,4011,8.31
2449981.419,4012,8.71
2449988.36,4013,8.31
2449988.401,4014,8.71
2449992.387,4015,8.63
2449993.41,4016,8
2449996.389,4017,8.68
2449998.4,4018,7.8
2450000.36,4019,8
2450005.319,4020,8.41
2450005.371,4021,8.71
2450007.4,4022,8
2450010.316,4023,8.61
2450010.338,4024,8.71
2450012.35,4025,8
2450013.38,4026,8.4
2450013.5,4027,9
2450014.374,4028,8.71
2450015.3,4029,8
2450018.299,4030,8.31
2450018.365,4031,8.51
2450018.547,4032,8.86
2450022.32,4033,8.75
2450022.36,4034,8
2450024.313,4035,8.64
2450025.33,4036,8
2450026.3,4037,8.53
2450026.4,4038,7.9
2450034.32,4039,8.2
2450038.3,4040,8
2450039.301,4041,8.41
2450042.32,4042,8.4
2450042.333,4043,8.86
2450043.74,4044,7.9
2450044.5,4045,9
2450048.256,4046,8.86
2450050.3,4047,7.9
2450061.2,4048,8
2450061.235,4049,8.81
2450062.24,4050,8
2450067.21,4051,8.4
2450072.285,4052,8.41
2450072.679,4053,8.5
2450078.4,4054,8
2450079.7,4055,8.7
2450080.22,4056,8.6
2450080.372,4057,8.5
2450080.5,4058,9.3
2450088.22,4059,8.7
2450090.281,4060,8.78
2450095.2,4061,8.2
2450096.473,4062,8.8
2450096.6,4063,8.8
2450100.325,4064,8.15
2450103.3,4065,8
2450112.4,4066,8
2450113.4,4067,8
2450114.285,4068,8.31
2450114.3,4069,8.63
2450117.284,4070,8.68
2450122.3,4071,8
2450122.312,4072,8.71
2450122.6,4073,8.7
2450124.5,4074,9
2450126.644,4075,8.5
2450128.328,4076,8.82
2450130.283,4077,8.31
2450132.387,4078,8.71
2450133.606,4079,8.5
2450136.4,4080,8.4
2450140.283,4081,8.31
2450140.299,4082,8.86
2450141.3,4083,8.1
2450143.591,4084,8
2450145.33,4085,8.4
2450147.6,4086,8.8
2450152.3,4087,8
2450153.344,4088,8.86
2450153.5,4089,9
2450156.33,4090,8.6
2450156.581,4091,8
2450160.322,4092,8.75
2450164.636,4093,7.9
2450170.3,4094,8
2450170.31,4095,8.2
2450170.34,4096,8.82
2450176.34,4097,8.82
2450181.5,4098,8
2450182.5,4099,8
2450186.337,4100,8.7
2450192.5,4101,9.3
2450281.424,4102,8.4
2450285.577,4103,8.41
2450297.5,4104,7.8
2450299.491,4105,8.51
2450306.5,4106,9.1
2450312.511,4107,8.86
2450314.5,4108,9.4
2450318.478,4109,8.2
2450321.57,4110,8.82
2450332.4,4111,8.2
2450333.342,4112,8.31
2450333.459,4113,8.71
2450340.435,4114,8.81
2450340.44,4115,8.2
2450342.381,4116,8.31
2450349.727,4117,8
2450354.397,4118,8.71
2450357.32,4119,8.6
2450358.419,4120,8.78
2450359.285,4121,8.41
2450362.376,4122,8.86
2450362.6,4123,9.4
2450363.3,4124,8
2450367.5,4125,8.9
2450370.31,4126,8.3
2450370.8,4127,8.3
2450374.363,4128,8.86
2450379.3,4129,8
2450383.26,4130,8.6
2450390.7,4131,8.5
2450392.5,4132,9.8
2450395.357,4133,8.86
2450396.281,4134,8.86
2450396.742,4135,8.41
2450400.6,4136,9.4
2450400.7,4137,8.2
2450401.451,4138,8.96
2450406.359,4139,8.96
2450411.274,4140,8.51
2450411.342,4141,9.02
2450422.437,4142,8.96
2450429.684,4143,8.6
2450431.394,4144,8.65
2450431.424,4145,8.96
2450440.283,4146,8.85
2450443.3,4147,8.1
2450446.5,4148,8.9
2450448.263,4149,8.95
2450455.6,4150,8.7
2450455.6,4151,8.4
2450457.5,4152,9
2450460.6,4153,9.4
2450461.4,4154,8.1
2450462.7,4155,8.6
2450463.278,4156,9.1
2450469.6,4157,8.5
2450470.4,4158,8.2
2450474.319,4159,9.1
2450482.303,4160,9.1
2450482.5,4161,9.2
2450486.3,4162,8.3
2450486.5,4163,9.2
2450486.5,4164,9.3
2450493.306,4165,9
2450495.3,4166,8.1
2450499.5,4167,8.7
2450506.356,4168,8.8
2450506.4,4169,8.1
2450510.5,4170,9
2450510.5,4171,9.3
2450512.44,4172,8.4
2450515.6,4173,8.6
2450517.3,4174,8
2450519.327,4175,8.9
2450520.33,4176,9
2450523.6,4177,8.6
2450527.3,4178,8.1
2450527.375,4179,8.9
2450533.741,4180,8.9
2450534.382,4181,8.7
2450536.35,4182,8.8
2450536.4,4183,8
2450541.32,4184,8.4
2450546.3,4185,8
2450547.34,4186,8.2
2450549.365,4187,8.8
2450549.5,4188,9.3
2450552.5,4189,9
2450555.34,4190,8.5
2450571.382,4191,9
2450628.5,4192,10
2450635.524,4193,9
2450644.5,4194,8.9
2450649.552,4195,8.8
2450653.49,4196,9.2
2450658.467,4197,8.8
2450660.465,4198,8.6
2450668.5,4199,9
2450668.5,4200,9.3
2450670.51,4201,8.6
2450675.5,4202,8
2450686.479,4203,8.7
2450692.8,4204,8.5
2450695.4,4205,9
2450695.5,4206,8.8
2450702.342,4207,8.6
2450703.411,4208,8.6
2450713.319,4209,8.6
2450716.7,4210,8.3
2450717.4,4211,8.4
2450723.5,4212,9.2
2450724.283,4213,8.8
2450724.7,4214,8.3
2450725.804,4215,9.1
2450727.3,4216,8.1
2450728.5,4217,8.7
2450731.354,4218,8.8
2450731.6,4219,8.6
2450739.3,4220,8.3
2450743.311,4221,9
2450749.294,4222,9
2450750.7,4223,8.6
2450751.5,4224,8.7
2450753.33,4225,9
2450754.3,4226,8.6
2450754.5,4227,9
2450764.4,4228,8.2
2450772.6,4229,8.7
2450774.366,4230,9
2450775.4,4231,8.3
2450783.37,4232,9.1
2450785.399,4233,8.7
2450790.3,4234,8.7
2450791.5,4235,9.3
2450798.6,4236,8.7
2450808.3,4237,8.8
2450810.291,4238,9.1
2450814.6,4239,8.2
2450816.5,4240,9
2450817.5,4241,9.1
2450818.3,4242,8.4
2450828.3,4243,8.4
2450828.328,4244,9.02
2450832.6,4245,8.8
2450833.352,4246,9.03
2450833.6,4247,8.8
2450838.294,4248,9.1
2450840.3,4249,8.3
2450845.292,4250,9.1
2450845.6,4251,9.3
2450846.5,4252,9
2450847.292,4253,8.86
2450847.5,4254,9
2450847.6,4255,8.2
2450848.507,4256,8.8
2450849.303,4257,9.1
2450849.4,4258,8.2
2450852.281,4259,9.1
2450858.329,4260,9.1
2450861.4,4261,8.4
2450862.314,4262,9.1
2450866.5,4263,9.6
2450867.743,4264,9.2
2450869.302,4265,8.51
2450869.6,4266,9
2450874.3,4267,9.2
2450880.3,4268,8.3
2450882.41,4269,8.7
2450883.6,4270,8.1
2450888.5,4271,9.2
2450892.318,4272,8.96
2450892.4,4273,8.2
2450897.383,4274,8.8
2450905.5,4275,9
2450917.5,4276,9.3
2450983.5,4277,9.1
2450994.5,4278,9.5
2451011.5,4279,9
2451026.5,4280,8.8
2451036.5,4281,8.3
2451040.5,4282,9.2
2451042.5,4283,9.4
2451052.4,4284,8.7
2451053.481,4285,9.13
2451067.5,4286,9.1
2451068.5,4287,9.4
2451074.4,4288,9.3
2451076.4,4289,8.5
2451076.422,4290,9.27
2451089.401,4291,9.16
2451098.354,4292,8.52
2451098.359,4293,9.16
2451098.5,4294,9.2
2451099.5,4295,9.2
2451100.5,4296,8.8
2451105.34,4297,9.13
2451110.3,4298,8.4
2451110.626,4299,9.06
2451110.7,4300,8.1
2451111.5,4301,8.5
2451111.5,4302,9.4
2451121.4,4303,8
2451124.351,4304,9.16
2451128.328,4305,9.02
2451130.4,4306,8
2451130.5,4307,8.9
2451131.5,4308,8.5
2451133.314,4309,9.06
2451134.396,4310,8.66
2451136.5,4311,9.7
2451138.265,4312,8.96
2451140.4,4313,8.2
2451141.339,4314,8.96
2451144.7,4315,7.6
2451145.6,4316,8.4
2451153.303,4317,9.13
2451154.4,4318,8.3
2451160.472,4319,8.96
2451160.6,4320,7.6
2451162.4,4321,9.3
2451166.435,4322,9.02
2451169.5,4323,8.4
2451177.4,4324,8.2
2451184.335,4325,8.96
2451184.451,4326,8.6
2451185.3,4327,8.2
2451185.5,4328,9.3
2451188.462,4329,9.1
2451190.5,4330,9.4
2451191.5,4331,8.7
2451199.399,4332,8.8
2451201.353,4333,9.26
2451207.362,4334,9.16
2451207.4,4335,8.4
2451213.5,4336,9.4
2451214.5,4337,7.8
2451215.402,4338,9.2
2451219.326,4339,9.16
2451221.4,4340,8.4
2451223.315,4341,9.16
2451223.5,4342,8.2
2451224.337,4343,9
2451234.326,4344,9.16
2451235.3,4345,8.6
2451237.306,4346,9.16
2451237.5,4347,9.4
2451244.469,4348,9
2451245.5,4349,8.9
2451247.322,4350,9.27
2451251.351,4351,9.32
2451253.3,4352,8.4
2451253.378,4353,9
2451256.374,4354,9.23
2451258.5,4355,9.4
2451259.64,4356,9.1
2451264.336,4357,9.26
2451279.5,4358,9.6
2451279.5,4359,9.2
2451303.4,4360,8.5
2451305.43,4361,8.5
2451306.44,4362,8.2
2451314.6,4363,9.3
2451376.5,4364,9.5
2451378.51,4365,8.3
2451391.441,4366,8.7
2451399.5,4367,8.6
2451400.43,4368,8.4
2451404.417,4369,8.8
2451405.5,4370,9.5
2451405.521,4371,9.4
2451409.4,4372,8.3
2451409.5,4373,9.2
2451410.42,4374,8.5
2451412.503,4375,9.4
2451420.47,4376,8.5
2451421.5,4377,8.7
2451422.6,4378,9.3
2451425.42,4379,8.5
2451432.382,4380,8.84
2451438.4,4381,9.5
2451445.354,4382,8.6
2451452.5,4383,9.2
2451452.5,4384,9.2
2451452.6,4385,9
2451454.383,4386,9.2
2451460.399,4387,9.1
2451464.358,4388,8.8
2451464.36,4389,9.2
2451464.5,4390,9.2
2451464.5,4391,8.7
2451465.483,4392,8.68
2451468.368,4393,9.1
2451469.4,4394,9.1
2451470.288,4395,8.8
2451477.325,4396,9.2
2451479.6,4397,9
2451481.5,4398,8.7
2451483.7,4399,8
2451485.338,4400,9.2
2451486.3,4401,9.2
2451486.351,4402,8.6
2451489.309,4403,9.1
2451492.331,4404,9.2
2451494.5,4405,9
2451494.6,4406,7.9
2451495.4,4407,8.3
2451495.442,4408,8.9
2451496.247,4409,8.8
2451499.294,4410,9.2
2451502.26,4411,9.2
2451504.5,4412,8.4
2451511.7,4413,9.3
2451515.3,4414,8.5
2451517.291,4415,9.2
2451519.5,4416,9.2
2451526.369,4417,9.1
2451529.4,4418,8.4
2451532.3,4419,9.2
2451538.7,4420,8.3
2451539.6,4421,9.3
2451542.4,4422,8.4
2451546.233,4423,8.7
2451553.3,4424,8.5
2451557.5,4425,9
2451563.5,4426,8.8
2451568.3,4427,8.6
2451569.6,4428,8.6
2451573.6,4429,9
2451574.5,4430,9.1
2451582.6,4431,8
2451584.5,4432,9.1
2451585.735,4433,9.2
2451596.5,4434,9
2451607.6,4435,8.2
2451609.3,4436,8.6
2451610.6,4437,9.2
2451611.5,4438,8.8
2451613.5,4439,9.3
2451619.4,4440,8.5
2451635.5,4441,9.2
2451656.3,4442,9.3
2451667.6,4443,9.6
2451675.3,4444,9
2451691.3,4445,8.9
2451705.4,4446,8.9
2451708.6,4447,9.3
2451719.4,4448,8.9
2451736.5,4449,9
2451736.5,4450,9.2
2451748.385,4451,8.7
2451755.5,4452,8.7
2451767.4,4453,9.4
2451781.4,4454,9.6
2451784.4,4455,9.1
2451785.424,4456,8.76
2451795.5,4457,9.4
2451795.5,4458,8.8
2451797.33,4459,8.9
2451798.5,4460,9.2
2451811.365,4461,8.6
2451811.408,4462,8.76
2451815.4,4463,9.1
2451820.337,4464,8.8
2451822.3,4465,9.3
2451822.5,4466,9.2
2451824.3,4467,8.5
2451829.6,4468,9.2
2451834.302,4469,8.8
2451839.3,4470,9.2
2451841.2,4471,9.3
2451842.4,4472,9.3
2451847.302,4473,8.8
2451850.5,4474,9.4
2451851.3,4475,9.3
2451851.5,4476,9.2
2451851.5,4477,8.4
2451855.2,4478,9.3
2451858.289,4479,8.6
2451862.4,4480,8.5
2451865.265,4481,8.9
2451866.5,4482,9
2451867.7,4483,9
2451876.233,4484,8.9
2451879.2,4485,9.1
2451883.3,4486,8.6
2451894.3,4487,8.2
2451894.4,4488,9.1
2451902.2,4489,9.2
2451916.316,4490,9.1
2451922.356,4491,9.1
2451924.3,4492,8.4
2451924.6,4493,9.3
2451931.5,4494,8.1
2451937.279,4495,9
2451937.4,4496,8.4
2451945.5,4497,9.1
2451950.304,4498,9.1
2451952.5,4499,8.8
2451954.6,4500,9.4
2451955.298,4501,9.1
2451955.3,4502,8.3
2451958.6,4503,7.9
2451965.299,4504,9
2451971.32,4505,9
2451974.3,4506,8.3
2451975.4,4507,8.6
2451975.5,4508,9.2
2451981.3,4509,8.7
2451982.319,4510,9
2451983.3,4511,9.2
2451986.5,4512,9.4
2451992.4,4513,8.3
2452002.4,4514,8.5
2452003.3,4515,9.2
2452004.3,4516,8.3
2452004.334,4517,9
2452011.4,4518,8.5
2452013.4,4519,8.6
2452013.5,4520,9
2452020.5,4521,9.3
2452032.3,4522,9.2
2452040.5,4523,9.2
2452044.3,4524,9.5
2452047.4,4525,8.6
2452047.6,4526,9.5
2452050.4,4527,8.6
2452054.4,4528,9.6
2452055.4,4529,8.8
2452099.5,4530,9.2
2452105.6,4531,9.5
2452110.4,4532,9.8
2452116.576,4533,9.5
2452118.5,4534,9.2
2452130.5,4535,9.2
2452131.6,4536,9.3
2452137.5,4537,8.3
2452139.5,4538,9.8
2452146.49,4539,9.3
2452150.5,4540,9.5
2452150.5,4541,8
2452151.5,4542,9.5
2452151.7,4543,9
2452152.5,4544,9.2
2452153.473,4545,9.2
2452154.5,4546,9.4
2452161.46,4547,9.2
2452165.4,4548,8.3
2452167.5,4549,9.2
2452173.4,4550,9.6
2452181.6,4551,9.4
2452182.398,4552,9
2452183.7,4553,9.2
2452185.4,4554,8.3
2452187.5,4555,9.2
2452192.378,4556,9.1
2452194.4,4557,8.2
2452195.4,4558,9.3
2452195.5,4559,9.1
2452201.379,4560,9.2
2452203.6,4561,9.7
2452204.4,4562,8.2
2452207.329,4563,9.1
2452211.324,4564,9.2
2452215.302,4565,9.2
2452217.5,4566,9.2
2452219.294,4567,9.3
2452223.313,4568,9.2
2452226.6,4569,9.8
2452228.295,4570,8.7
2452228.299,4571,9.1
2452229.3,4572,8.4
2452237.5,4573,9.2
2452240.276,4574,9.2
2452240.281,4575,8.7
2452240.5,4576,8.4
2452245.241,4577,9.4
2452245.6,4578,9.3
2452246.5,4579,9.3
2452250.4,4580,8.6
2452251.26,4581,9.3
2452258.433,4582,9.2
2452263.6,4583,9
2452269.4,4584,9.4
2452276.272,4585,9.3
2452276.5,4586,9.2
2452278.7,4587,9
2452289.271,4588,9
2452290.36,4589,9.3
2452293.6,4590,9.8
2452294.358,4591,9.2
2452296.4,4592,8.9
2452298.5,4593,9.1
2452307.3,4594,8.9
2452310.7,4595,9.2
2452312.327,4596,9.2
2452315.5,4597,10.2
2452318.323,4598,9.1
2452320.318,4599,9.2
2452321.4,4600,8.6
2452321.5,4601,9.3
2452323.761,4602,9.3
2452324.32,4603,9.2
2452325.5,4604,9.2
2452328.424,4605,9.2
2452329.316,4606,8.9
2452333.316,4607,9.1
2452334.3,4608,8.4
2452336.319,4609,9.1
2452337.5,4610,9.2
2452339.326,4611,9.2
2452343.3,4612,8.5
2452343.337,4613,9
